X,Y,RSRP_PRED
0.0,0.0,0.27088365
0.002785515320334262,0.0,0.18912353
0.005571030640668524,0.0,0.26919514
0.008356545961002786,0.0,0.40681413
0.011142061281337047,0.0,0.41226685
0.013927576601671309,0.0,0.39746046
0.016713091922005572,0.0,0.40334338
0.019498607242339833,0.0,0.4126772
0.022284122562674095,0.0,0.35826465
0.025069637883008356,0.0,0.44785088
0.027855153203342618,0.0,0.33730733
0.03064066852367688,0.0,0.33335072
0.033426183844011144,0.0,0.4278242
0.036211699164345405,0.0,0.37571597
0.03899721448467967,0.0,0.4052931
0.04178272980501393,0.0,0.53989565
0.04456824512534819,0.0,0.46007222
0.04735376044568245,0.0,0.40601435
0.05013927576601671,0.0,0.394255
0.052924791086350974,0.0,0.2678113
0.055710306406685235,0.0,0.34553865
0.0584958217270195,0.0,0.43627816
0.06128133704735376,0.0,0.38858715
0.06406685236768803,0.0,0.44251105
0.06685236768802229,0.0,0.3987425
0.06963788300835655,0.0,0.33664668
0.07242339832869081,0.0,0.5285253
0.07520891364902507,0.0,0.22067872
0.07799442896935933,0.0,0.31441978
0.0807799442896936,0.0,0.32366443
0.08356545961002786,0.0,0.3946748
0.08635097493036212,0.0,0.39013875
0.08913649025069638,0.0,0.6154504
0.09192200557103064,0.0,0.33823082
0.0947075208913649,0.0,0.48137525
0.09749303621169916,0.0,0.359169
0.10027855153203342,0.0,0.5773172
0.10306406685236769,0.0,0.58183324
0.10584958217270195,0.0,0.47578153
0.10863509749303621,0.0,0.5376995
0.11142061281337047,0.0,0.5234765
0.11420612813370473,0.0,0.39583564
0.116991643454039,0.0,0.4931296
0.11977715877437325,0.0,0.39840245
0.12256267409470752,0.0,0.20676152
0.12534818941504178,0.0,0.5354258
0.12813370473537605,0.0,0.49900693
0.1309192200557103,0.0,0.3066942
0.13370473537604458,0.0,0.4965719
0.13649025069637882,0.0,0.44324657
0.1392757660167131,0.0,0.24444629
0.14206128133704735,0.0,0.4185741
0.14484679665738162,0.0,0.53445196
0.14763231197771587,0.0,0.5555248
0.15041782729805014,0.0,0.49899927
0.1532033426183844,0.0,0.55982673
0.15598885793871867,0.0,0.33596614
0.15877437325905291,0.0,0.38993526
0.1615598885793872,0.0,0.4959278
0.16434540389972144,0.0,0.38584036
0.1671309192200557,0.0,0.44888133
0.16991643454038996,0.0,0.4067533
0.17270194986072424,0.0,0.20721844
0.17548746518105848,0.0,0.5209182
0.17827298050139276,0.0,0.4389448
0.18105849582172703,0.0,0.54605013
0.18384401114206128,0.0,0.56280416
0.18662952646239556,0.0,0.56105804
0.1894150417827298,0.0,0.52588624
0.19220055710306408,0.0,0.43678787
0.19498607242339833,0.0,0.5167067
0.1977715877437326,0.0,0.32975233
0.20055710306406685,0.0,0.53879327
0.20334261838440112,0.0,0.47571716
0.20612813370473537,0.0,0.56157243
0.20891364902506965,0.0,0.6242523
0.2116991643454039,0.0,0.4970435
0.21448467966573817,0.0,0.3644248
0.21727019498607242,0.0,0.5589992
0.2200557103064067,0.0,0.7066529
0.22284122562674094,0.0,0.48776639
0.22562674094707522,0.0,0.45961326
0.22841225626740946,0.0,0.47924063
0.23119777158774374,0.0,0.53590935
0.233983286908078,0.0,0.5717904
0.23676880222841226,0.0,0.588194
0.2395543175487465,0.0,0.58190197
0.24233983286908078,0.0,0.5283041
0.24512534818941503,0.0,0.450336
0.2479108635097493,0.0,0.6107647
0.25069637883008355,0.0,0.5101535
0.25348189415041783,0.0,0.471058
0.2562674094707521,0.0,0.5707999
0.2590529247910863,0.0,0.6304313
0.2618384401114206,0.0,0.33598495
0.2646239554317549,0.0,0.3182651
0.26740947075208915,0.0,0.4706423
0.2701949860724234,0.0,0.70121765
0.27298050139275765,0.0,0.6027517
0.2757660167130919,0.0,0.58157265
0.2785515320334262,0.0,0.6007795
0.28133704735376047,0.0,0.5925733
0.2841225626740947,0.0,0.66558594
0.28690807799442897,0.0,0.5017446
0.28969359331476324,0.0,0.42369995
0.2924791086350975,0.0,0.5945273
0.29526462395543174,0.0,0.7059306
0.298050139275766,0.0,0.5273107
0.3008356545961003,0.0,0.55972165
0.30362116991643456,0.0,0.6277473
0.3064066852367688,0.0,0.54790765
0.30919220055710306,0.0,0.62799543
0.31197771587743733,0.0,0.74388194
0.3147632311977716,0.0,0.51133883
0.31754874651810583,0.0,0.2755691
0.3203342618384401,0.0,0.67775154
0.3231197771587744,0.0,0.4848014
0.32590529247910865,0.0,0.6623856
0.3286908077994429,0.0,0.54407096
0.33147632311977715,0.0,0.5144538
0.3342618384401114,0.0,0.5997414
0.3370473537604457,0.0,0.41909263
0.3398328690807799,0.0,0.5383049
0.3426183844011142,0.0,0.3619917
0.34540389972144847,0.0,0.5268302
0.34818941504178275,0.0,0.46278325
0.35097493036211697,0.0,0.3734189
0.35376044568245124,0.0,0.502602
0.3565459610027855,0.0,0.5697268
0.3593314763231198,0.0,0.52953106
0.36211699164345407,0.0,0.77160174
0.3649025069637883,0.0,0.53817874
0.36768802228412256,0.0,0.38888314
0.37047353760445684,0.0,0.5190406
0.3732590529247911,0.0,0.5159012
0.37604456824512533,0.0,0.3891811
0.3788300835654596,0.0,0.46150756
0.3816155988857939,0.0,0.56127495
0.38440111420612816,0.0,0.45378083
0.3871866295264624,0.0,0.5460419
0.38997214484679665,0.0,0.5932539
0.39275766016713093,0.0,0.4603186
0.3955431754874652,0.0,0.67939943
0.3983286908077994,0.0,0.42223316
0.4011142061281337,0.0,0.48647735
0.403899721448468,0.0,0.7085977
0.40668523676880225,0.0,0.55919677
0.40947075208913647,0.0,0.62476707
0.41225626740947074,0.0,0.66174567
0.415041782729805,0.0,0.516473
0.4178272980501393,0.0,0.6594118
0.4206128133704735,0.0,0.6875135
0.4233983286908078,0.0,0.44792077
0.42618384401114207,0.0,0.61052346
0.42896935933147634,0.0,0.46763656
0.43175487465181056,0.0,0.6258268
0.43454038997214484,0.0,0.56157076
0.4373259052924791,0.0,0.49182773
0.4401114206128134,0.0,0.36309284
0.4428969359331476,0.0,0.35997924
0.4456824512534819,0.0,0.6116014
0.44846796657381616,0.0,0.7264234
0.45125348189415043,0.0,0.6508085
0.4540389972144847,0.0,0.49366343
0.4568245125348189,0.0,0.83919245
0.4596100278551532,0.0,0.47814256
0.4623955431754875,0.0,0.7423942
0.46518105849582175,0.0,0.52041626
0.467966573816156,0.0,0.49227777
0.47075208913649025,0.0,0.5377499
0.4735376044568245,0.0,0.63190776
0.4763231197771588,0.0,0.6974954
0.479108635097493,0.0,0.38604409
0.4818941504178273,0.0,0.47700995
0.48467966573816157,0.0,0.62515885
0.48746518105849584,0.0,0.5748193
0.49025069637883006,0.0,0.61230576
0.49303621169916434,0.0,0.3867341
0.4958217270194986,0.0,0.52515614
0.4986072423398329,0.0,0.44851348
0.5013927576601671,0.0,0.48726693
0.5041782729805014,0.0,0.5916657
0.5069637883008357,0.0,0.41641805
0.5097493036211699,0.0,0.20917128
0.5125348189415042,0.0,0.5978525
0.5153203342618384,0.0,0.6243027
0.5181058495821727,0.0,0.28984427
0.520891364902507,0.0,0.5462774
0.5236768802228412,0.0,0.18925883
0.5264623955431755,0.0,0.8254646
0.5292479108635098,0.0,0.7032835
0.532033426183844,0.0,0.58270234
0.5348189415041783,0.0,0.56903505
0.5376044568245125,0.0,0.580303
0.5403899721448469,0.0,0.4712794
0.5431754874651811,0.0,0.70493233
0.5459610027855153,0.0,0.5566015
0.5487465181058496,0.0,0.30732435
0.5515320334261838,0.0,0.64602184
0.5543175487465181,0.0,0.6936746
0.5571030640668524,0.0,0.48642224
0.5598885793871866,0.0,0.40041983
0.5626740947075209,0.0,0.56665933
0.5654596100278552,0.0,0.6519225
0.5682451253481894,0.0,0.4963486
0.5710306406685237,0.0,0.33031654
0.5738161559888579,0.0,0.3833984
0.5766016713091922,0.0,0.5890109
0.5793871866295265,0.0,0.45266408
0.5821727019498607,0.0,0.5470291
0.584958217270195,0.0,0.7037368
0.5877437325905293,0.0,0.68249065
0.5905292479108635,0.0,0.37698054
0.5933147632311978,0.0,0.8162382
0.596100278551532,0.0,0.39046857
0.5988857938718662,0.0,0.73370814
0.6016713091922006,0.0,0.4116424
0.6044568245125348,0.0,0.7087119
0.6072423398328691,0.0,0.53464544
0.6100278551532033,0.0,0.54337215
0.6128133704735376,0.0,0.73243886
0.6155988857938719,0.0,0.45002124
0.6183844011142061,0.0,0.4311298
0.6211699164345403,0.0,0.298305
0.6239554317548747,0.0,0.625632
0.6267409470752089,0.0,0.6059248
0.6295264623955432,0.0,0.5290728
0.6323119777158774,0.0,0.7239323
0.6350974930362117,0.0,0.6683351
0.637883008356546,0.0,0.6453938
0.6406685236768802,0.0,0.6263687
0.6434540389972145,0.0,0.4221688
0.6462395543175488,0.0,0.45578387
0.649025069637883,0.0,0.4785597
0.6518105849582173,0.0,0.46463314
0.6545961002785515,0.0,0.6192727
0.6573816155988857,0.0,0.439725
0.6601671309192201,0.0,0.6695352
0.6629526462395543,0.0,0.399115
0.6657381615598886,0.0,0.37262714
0.6685236768802229,0.0,0.47766745
0.6713091922005571,0.0,0.47167397
0.6740947075208914,0.0,0.4337275
0.6768802228412256,0.0,0.4778711
0.6796657381615598,0.0,0.5505298
0.6824512534818942,0.0,0.67311096
0.6852367688022284,0.0,0.60683495
0.6880222841225627,0.0,0.23354407
0.6908077994428969,0.0,0.5416596
0.6935933147632312,0.0,0.6056007
0.6963788300835655,0.0,0.5910403
0.6991643454038997,0.0,0.65361196
0.7019498607242339,0.0,0.66818416
0.7047353760445683,0.0,0.4707689
0.7075208913649025,0.0,0.596339
0.7103064066852368,0.0,0.68689376
0.713091922005571,0.0,0.26357934
0.7158774373259053,0.0,0.48351577
0.7186629526462396,0.0,0.299205
0.7214484679665738,0.0,0.4894001
0.7242339832869081,0.0,0.63990295
0.7270194986072424,0.0,0.59793395
0.7298050139275766,0.0,0.40434003
0.7325905292479109,0.0,0.54647934
0.7353760445682451,0.0,0.19105957
