X,Y,RSRP
0.0877862595416496,0.0329457364340446,0.5705128205128205
0.066793893129516,0.0261627906976237,0.4551282051282051
0.0973282442744376,0.0416666666665859,0.3974358974358974
0.0992366412209952,0.042635658914646,0.3397435897435897
0.1011450381675528,0.0397286821704656,0.3419230769230769
0.09541984732788,0.0445736434107663,0.282051282051282
0.0782442748088616,0.035852713178225,0.4615384615384615
0.6374045801502389,0.7713178294558696,0.4743589743589743
0.6278625954174509,0.7664728682155688,0.5384615384615384
0.6087786259518749,0.7567829457349675,0.7010256410256411
0.6049618320587598,0.7548449612388473,0.6708974358974359
0.6106870228984325,0.7577519379830276,0.7025641025641025
0.5935114503794141,0.7645348837194486,0.8105128205128205
0.5839694656466261,0.7596899224791479,0.7546153846153846
0.5992366412190869,0.7519379844946668,0.6666666666666666
0.5973282442725293,0.7509689922466066,0.5961538461538461
0.5896946564862989,0.7625968992233283,0.8188461538461539
0.5916030534328565,0.7635658914713884,0.8678205128205128
0.5877862595397413,0.7616279069752682,0.7802564102564102
0.6068702290053173,0.7558139534869074,0.7005128205128205
0.6030534351122021,0.7538759689907871,0.6025641025641025
0.6316793893105661,0.7684108527116892,0.4551282051282051
0.5820610687000685,0.7587209302310878,0.6876923076923077
0.5954198473259718,0.7655038759675087,0.7884615384615384
0.5858778625931838,0.760658914727208,0.7106410256410257
0.6011450381656445,0.7529069767427269,0.6367948717948718
0.0076335877862304,0.0397286821704656,0.2435897435897435
0.009541984732788,0.042635658914646,0.2243589743589743
0.0209923664121336,0.0484496124030068,0.2628205128205128
0.5725190839672805,0.7645348837194486,0.7596153846153846
0.5763358778603956,0.7587209302310878,0.7051282051282052
0.5706106870207229,0.7655038759675087,0.7660256410256411
0.5782442748069533,0.7616279069752682,0.7029487179487179
0.6030534351122021,0.7490310077504864,0.6987179487179487
0.5744274809138381,0.7596899224791479,0.6794871794871795
0.5687022900741653,0.7625968992233283,0.6602564102564102
0.5801526717535109,0.760658914727208,0.6965384615384616
0.5667938931276076,0.7635658914713884,0.7435897435897436
0.6011450381656445,0.7499999999985465,0.5641025641025641
0.4713740457997276,0.7926356589131925,0.6730769230769231
0.0496183206104976,0.0542635658913677,0.272948717948718
0.0324427480914792,0.0610465116277886,0.2265384615384615
0.0534351145036128,0.0562015503874879,0.282051282051282
0.0515267175570552,0.0552325581394278,0.2756410256410256
0.6755725190813909,0.7451550387582458,0.5833333333333334
0.6908396946538518,0.7374031007737647,0.4914102564102564
0.6889312977072942,0.7383720930218248,0.5576923076923077
0.6946564885469669,0.7354651162776444,0.5339743589743591
0.6927480916004094,0.7364341085257046,0.5555128205128205
0.5553435114482621,0.7635658914713884,0.6538461538461539
0.5916030534328565,0.7451550387582458,0.782051282051282
0.5534351145017045,0.7645348837194486,0.6923076923076923
0.5515267175551468,0.7655038759675087,0.6314102564102564
0.6717557251882758,0.7344961240295843,0.4985897435897436
0.5229007633567828,0.7829457364325912,0.75
0.6641221374020454,0.7306201550373438,0.5512820512820513
0.6698473282417182,0.7335271317815242,0.4816666666666666
0.6679389312951606,0.732558139533464,0.4743589743589743
0.6545801526692574,0.7344961240295843,0.5673076923076923
0.6507633587761421,0.732558139533464,0.6025641025641025
0.5896946564862989,0.760658914727208,0.75
0.5858778625931838,0.7625968992233283,0.7761538461538462
0.6106870228984325,0.7519379844946668,0.5974358974358973
0.5916030534328565,0.7616279069752682,0.7991025641025641
0.5839694656466261,0.7655038759675087,0.8015384615384615
0.5992366412190869,0.7577519379830276,0.7387179487179488
0.5820610687000685,0.7645348837194486,0.8003846153846155
0.5954198473259718,0.7596899224791479,0.7923076923076923
0.5877862595397413,0.7635658914713884,0.7879487179487179
0.6049618320587598,0.7529069767427269,0.6410256410256411
0.5935114503794141,0.7587209302310878,0.6923076923076923
0.6068702290053173,0.7538759689907871,0.635
0.5973282442725293,0.7567829457349675,0.7120512820512821
0.6030534351122021,0.7558139534869074,0.6760256410256411
0.6011450381656445,0.7548449612388473,0.6611538461538461
0.6087786259518749,0.7509689922466066,0.6153846153846154
0.5725190839672805,0.7596899224791479,0.6474358974358975
0.5744274809138381,0.7645348837194486,0.7707692307692309
0.5782442748069533,0.7625968992233283,0.6969230769230769
0.1164122137400137,0.5009689922470911,0.4807692307692308
0.1202290076331289,0.4990310077509708,0.4358974358974359
0.6106870228984325,0.7480620155024262,0.5747435897435897
0.5667938931276076,0.760658914727208,0.6743589743589743
0.5801526717535109,0.7635658914713884,0.8232051282051281
0.5763358778603956,0.7655038759675087,0.7887179487179486
0.6068702290053173,0.7499999999985465,0.6153846153846154
0.5687022900741653,0.7616279069752682,0.6566666666666666
0.7061068702263126,0.7277131782931634,0.6025641025641025
0.7080152671728702,0.7306201550373438,0.6115384615384616
0.7099236641194278,0.7296511627892837,0.6410256410256411
0.704198473279755,0.7286821705412235,0.5846153846153845
0.4637404580134971,0.8003875968976737,0.6666666666666666
0.6106870228984325,0.7490310077504864,0.5615384615384615
0.5973282442725293,0.7441860465101857,0.7564102564102564
0.5763358778603956,0.7625968992233283,0.7051282051282052
0.5801526717535109,0.7645348837194486,0.8176923076923077
0.5744274809138381,0.7635658914713884,0.7484615384615384
0.5782442748069533,0.7655038759675087,0.8137179487179487
0.5725190839672805,0.760658914727208,0.6564102564102564
0.6087786259518749,0.7499999999985465,0.5464102564102564
0.6431297709899118,0.767441860463629,0.5641025641025641
0.5896946564862989,0.7403100775179452,0.7051282051282052
0.6049618320587598,0.7480620155024262,0.7628205128205128
0.5706106870207229,0.7616279069752682,0.6573076923076923
0.4675572519066124,0.8003875968976737,0.6410256410256411
0.4656488549600548,0.8013565891457338,0.5705128205128205
0.4732824427462852,0.7974806201534933,0.6089743589743589
0.6278625954174509,0.7587209302310878,0.7948717948717948
0.5858778625931838,0.7684108527116892,0.7467948717948718
0.5896946564862989,0.7703488372078094,0.7478205128205128
0.5877862595397413,0.7693798449597493,0.7906410256410257
0.5935114503794141,0.7722868217039297,0.9316666666666666
0.5954198473259718,0.7732558139519898,0.967948717948718
0.5839694656466261,0.767441860463629,0.782051282051282
0.6202290076312206,0.7548449612388473,0.694871794871795
0.6164122137381053,0.7529069767427269,0.6367948717948718
0.6221374045777781,0.7558139534869074,0.7443589743589744
0.6545801526692574,0.7412790697660053,0.4967948717948718
0.6583969465623726,0.7432170542621256,0.5666666666666667
0.6183206106846629,0.7538759689907871,0.7130769230769232
0.6507633587761421,0.7393410852698851,0.4647435897435897
0.5820610687000685,0.7664728682155688,0.7960256410256411
0.6603053435089301,0.7441860465101857,0.5487179487179487
0.6488549618295846,0.7383720930218248,0.5567948717948719
0.6526717557226998,0.7403100775179452,0.5214102564102564
0.6564885496158149,0.7422480620140655,0.5464102564102564
0.6125954198449901,0.7509689922466066,0.6196153846153846
0.6374045801502389,0.7635658914713884,0.5
0.6145038167915478,0.7519379844946668,0.6510256410256411
0.6316793893105661,0.760658914727208,0.6153846153846154
0.6679389312951606,0.7480620155024262,0.4743589743589743
0.5916030534328565,0.7713178294558696,0.8247435897435897
0.6622137404554878,0.7451550387582458,0.5384615384615384
0.6240458015243358,0.7567829457349675,0.8044871794871795
0.5229007633567828,0.7790697674403506,0.6346153846153846
0.51717557251711,0.7839147286806514,0.6708974358974359
0.5496183206085893,0.7693798449597493,0.6637179487179486
0.507633587784322,0.7868217054248318,0.6378205128205128
0.5419847328223588,0.7732558139519898,0.6247435897435898
0.5362595419826861,0.7703488372078094,0.627051282051282
0.5458015267154741,0.767441860463629,0.6410256410256411
0.4999999999980916,0.7906976744170723,0.6217948717948718
0.5381679389292436,0.7713178294558696,0.6512820512820513
0.5324427480895708,0.7761627906961702,0.6047435897435898
0.526717557249898,0.781007751936471,0.6923076923076923
0.5248091603033405,0.7800387596884107,0.6435897435897436
0.5400763358758013,0.7722868217039297,0.6452564102564102
0.5477099236620316,0.7684108527116892,0.6525641025641027
0.5343511450361285,0.7771317829442304,0.6416666666666666
0.5458015267154741,0.7655038759675087,0.6282051282051282
0.4007633587770963,0.8158914728666359,0.5855128205128205
0.4828244274790732,0.795542635657373,0.5769230769230769
0.6450381679364694,0.7335271317815242,0.4487179487179487
0.431297709922018,0.809108527130215,0.5769230769230769
0.704198473279755,0.7296511627892837,0.6217948717948718
0.7061068702263126,0.7306201550373438,0.5973076923076923
0.7156488549591006,0.7315891472854039,0.6089743589743589
0.5744274809138381,0.7722868217039297,0.4871794871794871
0.5763358778603956,0.7732558139519898,0.5512820512820513
0.6354961832036813,0.7412790697660053,0.5897435897435898
0.5782442748069533,0.7703488372078094,0.8153846153846153
0.6488549618295846,0.7596899224791479,0.4358974358974359
0.6393129770967966,0.7393410852698851,0.4358974358974359
0.6221374045777781,0.7499999999985465,0.6307692307692309
0.6202290076312206,0.7490310077504864,0.6452564102564102
0.6450381679364694,0.7616279069752682,0.532051282051282
0.6431297709899118,0.760658914727208,0.4871794871794871
0.6412213740433541,0.7403100775179452,0.509102564102564
0.6240458015243358,0.7470930232543661,0.6217948717948718
0.5667938931276076,0.7684108527116892,0.8237179487179487
0.5687022900741653,0.7693798449597493,0.8394871794871795
0.5725190839672805,0.767441860463629,0.8264102564102563
0.5515267175551468,0.7761627906961702,0.6575641025641027
0.5801526717535109,0.7713178294558696,0.7615384615384616
0.5553435114482621,0.77422480620005,0.7002564102564103
0.6259541984708933,0.7480620155024262,0.5953846153846154
0.5706106870207229,0.7664728682155688,0.8484615384615386
0.6374045801502389,0.7422480620140655,0.6067948717948718
0.6145038167915478,0.746124031006306,0.5705128205128205
0.0343511450380368,0.0591085271316683,0.2435897435897435
0.0324427480914792,0.0600775193797285,0.2532051282051282
0.0152671755724608,0.0687984496122697,0.2948717948717949
0.0419847328242672,0.0552325581394278,0.2435897435897435
0.0400763358777096,0.0562015503874879,0.2371794871794871
0.0458015267173824,0.0532945736433075,0.3397435897435897
0.0438931297708248,0.0542635658913677,0.2692307692307692
0.5763358778603956,0.7577519379830276,0.6987179487179487
0.5744274809138381,0.7567829457349675,0.7884615384615384
0.5591603053413773,0.7645348837194486,0.6098717948717948
0.5610687022879349,0.7655038759675087,0.7585897435897436
0.5629770992344925,0.7625968992233283,0.7692307692307693
0.5839694656466261,0.746124031006306,0.7756410256410257
0.5648854961810501,0.7635658914713884,0.6830769230769231
0.0133587786259032,0.0532945736433075,0.1923076923076923
0.0305343511449216,0.0620155038758488,0.2025641025641025
0.028625954198364,0.0610465116277886,0.2664102564102564
0.0248091603052488,0.0629844961239089,0.2435897435897435
0.0267175572518064,0.063953488371969,0.266025641025641
0.0209923664121336,0.0649224806200292,0.2564102564102564
0.5896946564862989,0.7761627906961702,0.9294871794871796
0.5839694656466261,0.781007751936471,0.6346153846153846
0.5744274809138381,0.7839147286806514,0.5
0.6297709923640086,0.7577519379830276,0.7307692307692307
0.6316793893105661,0.7548449612388473,0.7532051282051282
0.6278625954174509,0.7567829457349675,0.7692307692307693
0.6679389312951606,0.7383720930218248,0.4653846153846153
0.6717557251882758,0.7364341085257046,0.5167948717948718
0.6335877862571238,0.7558139534869074,0.6564102564102564
0.5992366412190869,0.7732558139519898,0.9294871794871796
0.6603053435089301,0.7422480620140655,0.5583333333333333
0.6469465648830269,0.7470930232543661,0.623076923076923
0.6374045801502389,0.7538759689907871,0.6708974358974359
0.6526717557226998,0.746124031006306,0.6153846153846154
0.6698473282417182,0.7354651162776444,0.505
0.6431297709899118,0.7490310077504864,0.6258974358974358
0.6354961832036813,0.7529069767427269,0.7111538461538461
0.6660305343486029,0.7374031007737647,0.4853846153846153
0.6507633587761421,0.7451550387582458,0.5875641025641025
0.6564885496158149,0.7441860465101857,0.5523076923076923
0.6545801526692574,0.7432170542621256,0.5237179487179486
0.6240458015243358,0.7587209302310878,0.6858974358974359
0.5858778625931838,0.7781007751922905,0.7025641025641025
0.6412213740433541,0.7519379844946668,0.6602564102564102
0.6641221374020454,0.7403100775179452,0.5555128205128205
0.6393129770967966,0.7509689922466066,0.7284615384615384
0.6622137404554878,0.7393410852698851,0.4974358974358974
0.6583969465623726,0.7412790697660053,0.5347435897435897
0.6488549618295846,0.7480620155024262,0.5858974358974359
0.5916030534328565,0.7771317829442304,0.717948717948718
0.6450381679364694,0.7499999999985465,0.6358974358974359
0.6984732824400822,0.7296511627892837,0.6282051282051282
0.7003816793866398,0.7286821705412235,0.5865384615384616
0.6908396946538518,0.7335271317815242,0.5214102564102564
0.6889312977072942,0.7344961240295843,0.511025641025641
0.6927480916004094,0.732558139533464,0.5384615384615384
0.6946564885469669,0.7315891472854039,0.5342307692307693
0.7022900763331974,0.7277131782931634,0.6496153846153846
0.6965648854935246,0.7306201550373438,0.5293589743589744
0.5458015267154741,0.7771317829442304,0.6655128205128205
0.5496183206085893,0.7751937984481101,0.7042307692307693
0.5438931297689165,0.7761627906961702,0.648076923076923
0.5477099236620316,0.77422480620005,0.7084615384615385
0.5419847328223588,0.7790697674403506,0.6538461538461539
0.5400763358758013,0.7781007751922905,0.6496153846153846
0.4751908396928428,0.7984496124015534,0.6025641025641025
0.028625954198364,0.0629844961239089,0.2393589743589743
0.0267175572518064,0.0620155038758488,0.2333333333333333
0.0248091603052488,0.0610465116277886,0.2457692307692308
0.0305343511449216,0.063953488371969,0.2179487179487179
0.4026717557236539,0.8149224806185758,0.5897435897435898
0.4847328244256308,0.7945736434093129,0.6153846153846154
0.4045801526702115,0.8158914728666359,0.5192307692307693
0.5496183206085893,0.7655038759675087,0.5811538461538461
0.4828244274790732,0.7936046511612527,0.6089743589743589
0.6755725190813909,0.7422480620140655,0.5673076923076923
0.6736641221348334,0.7412790697660053,0.6217948717948718
0.6774809160279486,0.7393410852698851,0.5787179487179487
0.6812977099210638,0.7374031007737647,0.5902564102564103
0.6832061068676214,0.7383720930218248,0.5758974358974359
0.6870229007607366,0.7364341085257046,0.5275641025641027
0.6851145038141789,0.7354651162776444,0.4830769230769232
0.6793893129745062,0.7403100775179452,0.5594871794871795
0.0820610687019768,0.0484496124030068,0.2564102564102564
0.0782442748088616,0.0465116279068866,0.373076923076923
0.076335877862304,0.0436046511627061,0.4583333333333333
0.0801526717554192,0.0455426356588264,0.4038461538461538
0.0839694656485344,0.0474806201549467,0.3291025641025641
0.0744274809157464,0.0445736434107663,0.4273076923076923
0.4198473282426723,0.8275193798433575,0.4807692307692308
0.479007633585958,0.795542635657373,0.5608974358974359
0.4809160305325156,0.7965116279054332,0.6666666666666666
0.4083969465633267,0.8139534883705156,0.5384615384615384
