X,Y,RSRP
0.3130990415330462,0.7714016933193388,0.46153846153846156
0.31549520766722766,0.7648165569129542,0.5939743589743589
0.32667731629340785,0.7855126999044487,0.45051282051282054
0.3202875399355906,0.7779868297257234,0.5
0.3298722044723165,0.7817497648150861,0.41448717948717945
0.3242811501592264,0.7845719661321081,0.46474358974358976
0.3290734824275893,0.7826904985874268,0.5769230769230769
0.31150159744359185,0.7695202257746575,0.4935897435897436
0.3138977635777733,0.7704609595469982,0.5192307692307693
0.31709265175668194,0.7666980244576356,0.4935897435897436
0.699680511180991,0.36970837252987826,0.5923076923076923
0.7076677316282626,0.3828786453426475,0.5961538461538461
0.6956869009573552,0.3687676387575376,0.6743589743589743
0.6837060702864478,0.3508936970830651,0.6506410256410257
0.6829073482417206,0.3537158984000871,0.6871794871794871
0.6876996805100836,0.35559736594476843,0.6373076923076922
0.6653354632577231,0.34430856067668053,0.617948717948718
0.664536741212996,0.34336782690433987,0.5820512820512821
0.6813099041522663,0.3631232361234937,0.6855128205128205
0.6789137380180849,0.36406396989583434,0.7139743589743589
0.6869009584653564,0.35465663217242777,0.6294871794871794
0.7044728434493539,0.3941674506107353,0.5641025641025641
0.6773162939286305,0.35841956726179036,0.6778205128205129
0.6805111821075391,0.362182502351153,0.6842307692307693
0.694888178912628,0.36782690498519693,0.6987179487179487
0.6629392971235416,0.3452492944490212,0.54
0.6757188498391762,0.3603010348064717,0.6970512820512821
0.6781150159733577,0.359360301034131,0.6555128205128204
0.6110223642162763,0.2652869238000653,0.4551282051282051
0.6980830670915367,0.3715898400745596,0.5576923076923077
0.6765175718839034,0.36124176857881235,0.6947435897435897
0.6669329073471775,0.34995296331072445,0.5544871794871795
0.6972843450468095,0.36688617121285627,0.6496153846153846
0.6797124600628119,0.365004703668175,0.6969230769230769
0.6861022364206293,0.3574788334894497,0.6752564102564103
0.690095846644265,0.3734713076192409,0.6503846153846154
0.6884984025548108,0.3753527751639222,0.6785897435897437
0.6853035143759021,0.35653809971710904,0.6730769230769231
0.6916932907337193,0.37911571025328483,0.6730769230769231
0.6637380191682688,0.34619002822136186,0.5983333333333334
0.6964856230020823,0.3659454374405156,0.6560256410256411
0.6908945686889922,0.3744120413915816,0.5991025641025641
0.6932907348231737,0.3772342427086035,0.6388461538461538
0.6892971245995378,0.37629350893626284,0.6073076923076923
0.6821086261969934,0.35277516462774644,0.717948717948718
0.6924920127784465,0.3800564440256255,0.6346153846153846
0.6988817891362638,0.37253057384690025,0.5983333333333334
0.6940894568679008,0.37817497648094417,0.6367948717948718
0.6845047923311749,0.3518344308554058,0.5939743589743589
0.3314696485617708,0.760112888051251,0.5705128205128205
0.3338658146959523,0.7629350893682729,0.5274358974358975
0.3434504792326782,0.7742238946363609,0.5406410256410257
0.33945686900904243,0.765757290685295,0.5489743589743589
0.33067092651704366,0.7591721542789103,0.5470512820512821
0.33306709265122514,0.7582314205065697,0.5641025641025641
0.3410543130984967,0.7714016933193388,0.5769230769230769
0.33706070287486095,0.7666980244576356,0.5828205128205127
0.3450479233221325,0.7723424270916796,0.4917948717948718
0.3378594249195881,0.7676387582299762,0.44871794871794873
0.3418530351432239,0.7685794920023169,0.5416666666666666
0.34025559105376957,0.7704609595469982,0.5747435897435897
0.3442492012774054,0.7751646284087015,0.506923076923077
0.34265175718795104,0.7695202257746575,0.5085897435897436
0.347444089456314,0.7789275634980641,0.44320512820512814
0.3498402555904955,0.7817497648150861,0.44871794871794873
0.34584664536685966,0.7732831608640202,0.5448717948717948
0.33626198083013376,0.7619943555959323,0.5671794871794871
0.34664536741158686,0.7779868297257234,0.4725641025641026
0.33865814696431523,0.7648165569129542,0.5942307692307691
0.332268370606498,0.7572906867342291,0.5384615384615384
0.3346645367406795,0.7638758231406136,0.5656410256410257
0.3354632587854066,0.7610536218235916,0.5780769230769232
0.34824281150104114,0.7761053621810422,0.4470512820512821
0.3514376996799498,0.7798682972704047,0.4935897435897436
0.6829073482417206,0.4082784571958452,0.5419230769230768
0.7012779552704452,0.42991533395968035,0.5358974358974359
0.6765175718839034,0.40075258701711997,0.5519230769230768
0.6781150159733577,0.40263405456180124,0.565128205128205
0.7020766773151724,0.43085606773202095,0.5448717948717948
0.6869009584653564,0.4054562558788232,0.5505128205128205
0.6757188498391762,0.3998118532447793,0.5816666666666668
0.6821086261969934,0.40733772342350455,0.5517948717948719
0.6845047923311749,0.41015992474052654,0.5680769230769231
0.6813099041522663,0.39887111947243864,0.58
0.7060702875388082,0.428033866414999,0.5705128205128205
0.6805111821075391,0.397930385700098,0.5652564102564103
0.6773162939286305,0.40169332078946063,0.5816666666666668
0.6861022364206293,0.40451552210648256,0.5429487179487179
0.6853035143759021,0.4035747883341419,0.5384615384615384
0.6837060702864478,0.4092191909681859,0.5473076923076923
0.6797124600628119,0.3969896519277573,0.5894871794871795
0.6876996805100836,0.4063969896511639,0.5403846153846155
0.6789137380180849,0.39604891815541665,0.6151282051282052
0.009584664536725903,0.9915333960470526,0.5128205128205128
0.008785942491998745,0.9924741298193933,0.5747435897435897
0.01198083067090738,0.9915333960470526,0.44871794871794873
0.6637380191682688,0.41298212605754847,0.44871794871794873
0.6821086261969934,0.4063969896511639,0.5596153846153847
0.6653354632577231,0.4111006585128672,0.5384615384615384
0.6805111821075391,0.40075258701711997,0.5592307692307693
0.6757188498391762,0.39887111947243864,0.5935897435897436
0.6853035143759021,0.41015992474052654,0.5429487179487179
0.7020766773151724,0.428033866414999,0.6025641025641025
0.6813099041522663,0.3998118532447793,0.5725641025641025
0.7036741214046267,0.4261523988703177,0.5897435897435898
0.6869009584653564,0.4082784571958452,0.5421794871794873
0.7012779552704452,0.4289746001873397,0.5641025641025641
0.6773162939286305,0.3969896519277573,0.6015384615384616
0.6845047923311749,0.4035747883341419,0.5493589743589743
0.6861022364206293,0.4092191909681859,0.5411538461538461
0.7028753993598996,0.42709313264265836,0.5448717948717948
0.6797124600628119,0.40169332078946063,0.5662820512820513
0.6781150159733577,0.39604891815541665,0.5997435897435898
0.7044728434493539,0.4327375352767023,0.47435897435897434
0.6876996805100836,0.40733772342350455,0.5183333333333334
0.6829073482417206,0.4054562558788232,0.5307692307692309
0.6837060702864478,0.40451552210648256,0.5521794871794871
0.6765175718839034,0.397930385700098,0.6161538461538462
0.674920127794449,0.42238946378095504,0.5833333333333334
0.6932907348231737,0.4459078080894715,0.358974358974359
0.6789137380180849,0.40263405456180124,0.5670512820512821
0.6589456868999058,0.3838193791149881,0.47615384615384615
0.624600638976638,0.35841956726179036,0.47782051282051274
0.6621405750788145,0.38758231420435074,0.5256410256410257
0.6341853035133639,0.35465663217242777,0.4325641025641025
0.6349840255580911,0.35559736594476843,0.45974358974358975
0.6533546325868157,0.39228598306605406,0.5705128205128205
0.6261980830660924,0.3603010348064717,0.47628205128205137
0.6517571884973614,0.39040451552137273,0.5897435897435898
0.6541533546315429,0.39322671683839466,0.5576923076923077
0.6605431309893601,0.3857008466596694,0.5128205128205128
0.6613418530340873,0.3866415804320101,0.5384615384615384
0.6277955271555467,0.362182502351153,0.4862820512820514
0.6269968051108195,0.36124176857881235,0.4975641025641026
0.6301916932897281,0.365004703668175,0.47705128205128194
0.6293929712450009,0.36406396989583434,0.47435897435897434
0.6317891373791824,0.3518344308554058,0.4752564102564102
0.6253993610213652,0.359360301034131,0.48269230769230775
0.6333865814686368,0.3537158984000871,0.4423076923076923
0.6357827476028183,0.35653809971710904,0.4358974358974359
0.6285942492002738,0.3631232361234937,0.4935897435897436
0.6325878594239096,0.35277516462774644,0.4483333333333333
0.659744408944633,0.38476011288732875,0.5283333333333332
